Rank,Year,Country,Elo,CONF,WCYEAR,WCPREVYEAR,WCQUALIFY,GDP,Population,GDPPER,FAVSPORT,GENPLAYERNUM,GENPLAYERYN,AVGAGE,MEDAGE,AGERANGE,AVGHEIGHT,MEDHEIGHT,AGECOUNT,HEIGHTCOUNT,Place,MaxRounds,Perf,PerfPer,1yrPopChg,1yrPopROC,4yrPopChg,4yrPopROC,5yrPopChg,5yrPopROC,8yrPopChg,8yrPopROC,10yrPopChg,10yrPopROC,1yrGDPChg,1yrGDPROC,4yrGDPChg,4yrGDPROC,5yrGDPChg,5yrGDPROC,8yrGDPChg,8yrGDPROC,10yrGDPChg,10yrGDPROC,1yrGDPPerChg,1yrGDPPerROC,4yrGDPPerChg,4yrGDPPerROC,5yrGDPPerChg,5yrGDPPerROC,8yrGDPPerChg,8yrGDPPerROC,10yrGDPPerChg,10yrGDPPerROC,1yrELOChg,1yrELOROC,4yrELOChg,4yrELOROC,5yrELOChg,5yrELOROC,8yrELOChg,8yrELOROC,10yrELOChg,10yrELOROC
95,1999,Albania,1437,UEFA,0,0,0,3414760915,3108778,1098.425463,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-19752,-0.006313508,-79006,-0.024783988,-98758,-0.030789366,-98758,-0.030789366,-119165,-0.036916699,707637143.1,0.261398149,990261906.1,0.408439806,1429087117,0.719698834,2275594269,1.997595591,1079635928,0.462346099,233.1233016,0.269412596,337.8660876,0.444233676,479.3603,0.774329309,749.7141456,2.149956446,375.0158532,0.51840043,-2,-0.001389854,-14,-0.009648518,78,0.057395143,-1,-0.00069541,22,0.015547703
78,2000,Albania,1500,UEFA,0,0,0,3632043908,3089027,1175.788981,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-19751,-0.0063533,-79006,-0.024938503,-98757,-0.030979828,-98757,-0.030979828,-197515,-0.060098121,217282992.7,0.063630514,317145616.2,0.095672805,1207544899,0.498059556,2922591324,4.11950198,1530418945,0.728207446,77.36351739,0.070431285,129.4304701,0.123696103,415.229605,0.545952911,957.2968149,4.381378211,536.3250815,0.838710492,63,0.043841336,77,0.054111033,49,0.033769814,69,0.048218029,105,0.075268817
85,2001,Albania,1471,UEFA,0,1,0,4060758804,3060173,1326.970339,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-28854,-0.009340805,-88108,-0.027986066,-107860,-0.034046363,-107860,-0.034046363,-206617,-0.063247714,428714896.1,0.118036815,1700855696,0.720731156,745860512.4,0.225002533,2832687766,2.306615561,2921592158,2.564674948,151.1813585,0.128578649,577.3856903,0.770274166,280.6118286,0.26817943,946.4429682,2.487187625,978.2590215,2.80535495,-29,-0.019333333,64,0.045486851,48,0.033731553,88,0.06362979,33,0.02294854
95,2002,Albania,1446,UEFA,1,0,0,4435078648,3051010,1453.642777,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-9163,-0.002994275,-77520,-0.02477841,-97271,-0.030896543,-97271,-0.030896543,-196029,-0.060371619,374319843.6,0.092179778,1727954876,0.638299177,2075175539,0.879347772,2449404850,1.233538385,3725626064,5.251409535,126.6724373,0.095459886,588.3406148,0.679925049,704.0581276,0.939264336,834.5776131,1.348125629,1235.150611,5.653065892,-25,-0.016995241,7,0.004864489,39,0.02771855,87,0.06401766,15,0.01048218
78,2003,Albania,1515,UEFA,0,0,0,5746945913,3039616,1890.681557,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-11394,-0.003734501,-69162,-0.022247327,-88914,-0.028420376,-88914,-0.028420376,-187671,-0.05815132,1311867265,0.295793461,2332184997,0.682971679,3039822140,1.122897361,3322446903,1.370364307,4518874875,3.679652671,437.0387808,0.300650743,792.2560939,0.721265229,1025.379396,1.184995763,1130.122182,1.48590921,1510.154186,3.968582291,69,0.047717842,78,0.054279749,76,0.052814454,64,0.044107512,132,0.095444685
71,2004,Albania,1540,UEFA,0,0,0,7314865176,3026939,2416.588235,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-12677,-0.004170593,-62088,-0.020099533,-81839,-0.026325135,-81839,-0.026325135,-180597,-0.056303967,1567919263,0.272826522,3682821268,1.013980382,3900104260,1.142130989,3999966884,1.206663533,5329191378,2.683820164,525.9066777,0.278157195,1240.799254,1.055290766,1318.162772,1.200047537,1370.229724,1.309522224,1797.523072,2.903608825,25,0.01650165,40,0.026666667,103,0.071677105,117,0.082220661,181,0.133186166
75,2005,Albania,1531,UEFA,0,1,0,8158548717,3011487,2709.142931,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-15452,-0.005104827,-48686,-0.015909558,-77540,-0.025101755,-77540,-0.025101755,-176297,-0.055303935,843683541.1,0.115338222,4097789913,1.009119258,4526504809,1.246269297,5798645608,2.457154104,5734049708,2.365045185,292.5546956,0.121061044,1382.172591,1.041600215,1533.35395,1.304106413,1959.558282,2.614192118,1948.583555,2.562040015,-9,-0.005844156,60,0.040788579,31,0.020666667,124,0.088130775,80,0.05513439
80,2006,Albania,1509,UEFA,1,0,0,8992642349,2992547,3005.012903,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-18940,-0.006289252,-58463,-0.019161851,-67626,-0.022098751,-67626,-0.022098751,-175486,-0.055392731,834093632.1,0.10223554,4557563701,1.027617335,4931883545,1.21452265,6285518577,2.321843811,5677744057,1.712795856,295.8699727,0.109211651,1551.370127,1.067229275,1678.042564,1.264566746,2139.710742,2.472790241,1958.654393,1.871876964,-22,-0.014369693,63,0.043568465,38,0.025832767,70,0.048644892,86,0.060435699
86,2007,Albania,1488,UEFA,0,0,0,10701011897,2970017,3603.013685,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-22530,-0.007528704,-69599,-0.0228973,-80993,-0.026546291,-80993,-0.026546291,-178264,-0.056622646,1708369548,0.189974146,4954065984,0.862034559,6265933249,1.412812206,7286250981,2.133751429,8341108788,3.534513243,598.000782,0.19900107,1712.332128,0.905669239,2149.370909,1.478610112,2504.588222,2.280162201,2853.429036,3.806680193,-21,-0.013916501,-27,-0.017821782,42,0.029045643,51,0.035490605,81,0.057569296
88,2008,Albania,1505,UEFA,0,0,0,12881352688,2947314,4370.539647,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-22703,-0.007644064,-79625,-0.026305452,-92302,-0.030366336,-92302,-0.030366336,-181216,-0.057923689,2180340791,0.203750899,5566487512,0.760982927,7134406775,1.241425774,9249308780,2.546585067,10174228916,3.75831686,767.5259612,0.213023327,1953.951411,0.80855786,2479.858089,1.31162124,3194.750666,2.717112269,3505.237485,4.050882616,17,0.011424731,-35,-0.022727273,-10,-0.00660066,5,0.003333333,66,0.045865184
88,2009,Albania,1487,UEFA,0,1,0,12044212904,2927519,4114.136545,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-19795,-0.006716285,-83968,-0.027882571,-99420,-0.032845062,-99420,-0.032845062,-181259,-0.058305546,-837139784,-0.0649885,3885664187,0.476269043,4729347728,0.646539289,7983454100,1.966000564,8629451989,2.527102835,-256.4031016,-0.058666234,1404.993614,0.518611845,1697.54831,0.702456581,2787.166206,2.10039827,3015.711082,2.745485408,-18,-0.011960133,-44,-0.028739386,-53,-0.034415584,16,0.010876954,50,0.034794711
80,2010,Albania,1527,UEFA,1,0,0,11926953259,2913021,4094.358832,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-14498,-0.004952316,-79526,-0.026574687,-98466,-0.032696804,-98466,-0.032696804,-176006,-0.056977812,-117259644.9,-0.009735767,2934310910,0.326301302,3768404542,0.461896432,7491874611,1.689231512,8294909351,2.283813071,-19.77771299,-0.004807257,1089.345929,0.362509568,1385.215901,0.511311487,2640.716055,1.816619666,2918.569851,2.48222249,40,0.026899798,18,0.011928429,-4,-0.002612671,81,0.056016598,27,0.018
94,2011,Albania,1483,UEFA,0,0,0,12890867539,2905195,4437.178068,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-7826,-0.002686558,-64822,-0.021825464,-87352,-0.029189851,-87352,-0.029189851,-154978,-0.050643542,963914279.6,0.080818148,2189855642,0.204640053,3898225190,0.433490518,7143921626,1.24308141,8830108734,2.174497221,342.8192365,0.083729651,834.1643831,0.231518516,1432.165165,0.476592018,2546.496511,1.346866955,3110.207729,2.343841182,-44,-0.028814669,-5,-0.003360215,-26,-0.017229954,-32,-0.021122112,12,0.008157716
83,2012,Albania,1510,UEFA,0,0,0,12319784787,2900401,4247.614308,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-4794,-0.001650147,-46913,-0.015917205,-69616,-0.023439596,-69616,-0.023439596,-150609,-0.049363653,-571082751.2,-0.044301344,-561567900.5,-0.043595414,1618772891,0.15127288,5004919612,0.684212148,7884706140,1.777805258,-189.5637602,-0.042721693,-122.9253383,-0.028125895,644.6006229,0.17890596,1831.026073,0.757690552,2793.971532,1.922048234,27,0.018206339,5,0.003322259,22,0.014784946,-30,-0.019480519,64,0.044260028
79,2013,Albania,1518,UEFA,0,1,0,12776277515,2895092,4413.081697,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-5309,-0.001830437,-32427,-0.011076615,-52222,-0.017718506,-52222,-0.017718506,-144524,-0.047546795,456492728.2,0.037053628,732064611.7,0.060781441,-105075172.3,-0.008157154,4617728799,0.565998802,7029331603,1.223142119,165.4673884,0.03895537,298.9451518,0.072662914,42.54205017,0.009733821,1703.938766,0.628958608,2522.400139,1.334122147,8,0.005298013,31,0.020847344,13,0.008637874,-13,-0.008491182,3,0.001980198
66,2014,Albania,1578,UEFA,1,0,0,13228244357,2889104,4578.666728,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-5988,-0.002068328,-23917,-0.008210377,-38415,-0.013122033,-38415,-0.013122033,-137835,-0.045536101,451966841.7,0.035375472,1301291098,0.109105072,1184031453,0.098307084,4235602008,0.471007502,5913379182,0.808405765,165.5850308,0.037521406,484.3078956,0.118286627,464.5301826,0.112910735,1573.653824,0.523676229,2162.078492,0.894682206,60,0.039525692,51,0.033398821,91,0.061197041,69,0.045725646,38,0.024675325
58,2015,Albania,1609,UEFA,0,0,0,11386931490,2880703,3952.830781,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-8401,-0.002907822,-24492,-0.008430415,-32318,-0.011094324,-32318,-0.011094324,-130784,-0.043428379,-1841312867,-0.139195559,-1503936049,-0.116666783,-540021769.1,-0.045277428,685919593,0.064098573,3228382773,0.395705521,-625.8359464,-0.136685193,-484.3472873,-0.109156604,-141.5280508,-0.034566597,349.8170958,0.097090138,1243.687851,0.459070593,31,0.01964512,126,0.084962913,82,0.053700065,121,0.081317204,78,0.050947093
66,2016,Albania,1581,UEFA,0,0,0,11883682171,2876101,4131.872341,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-4602,-0.001597527,-24300,-0.008378152,-29094,-0.010014474,-29094,-0.010014474,-116446,-0.038912004,496750681,0.043624631,-436102616.5,-0.035398558,-1007185368,-0.078131698,-997670517,-0.077450757,2891039822,0.32148947,179.0415595,0.045294517,-115.7419676,-0.0272487,-305.3057278,-0.068806283,-238.6673059,-0.054608201,1126.859437,0.374993211,-28,-0.017402113,71,0.047019868,98,0.066082266,76,0.050498339,72,0.047713718
58,2017,Albania,1610,UEFA,0,1,0,13039352744,2873457,4537.862492,1,0,0,.,.,.,.,.,.,.,.,.,.,.,-2644,-0.0009193,-21635,-0.007472992,-26944,-0.00928975,-26944,-0.00928975,-96560,-0.032511598,1155670573,0.097248526,263075228.5,0.020590914,719567956.7,0.05840751,995139840.1,0.0826239,2338340847,0.218515863,405.9901518,0.098258155,124.7807957,0.028275206,290.2481842,0.068332048,423.7259475,0.10299268,934.8488071,0.259463019,29,0.018342821,92,0.060606061,100,0.066225166,123,0.08271688,122,0.081989247
69,2018,Albania,1561,UEFA,1,0,0,.,.,.,1,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-49,-0.030434783,-17,-0.010773131,43,0.028326746,34,0.022265881,56,0.037209302
11,1960,Algeria,1870,CAF,0,0,0,2723648552,11124888,244.8248065,1,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,1961,Algeria,1870,CAF,0,1,0,2434776646,11404859,213.4859051,1,0,0,.,.,.,.,.,.,.,.,.,.,.,279971,0.025166186,.,.,.,.,.,.,.,.,-288871906,-0.106060639,.,.,.,.,.,.,.,.,-31.33890142,-0.128005417,.,.,.,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.
13,1962,Algeria,1870,CAF,1,0,0,2001468868,11690153,171.2098095,1,0,0,.,.,.,.,.,.,.,.,.,.,.,285294,0.025015127,.,.,.,.,.,.,.,.,-433307778,-0.17796613,.,.,.,.,.,.,.,.,-42.2760956,-0.198027573,.,.,.,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.
13,1963,Algeria,1856,CAF,0,0,0,2703014867,11985136,225.5305962,1,0,0,.,.,.,.,.,.,.,.,.,.,.,294983,0.025233459,.,.,.,.,.,.,.,.,701545999.6,0.350515569,.,.,.,.,.,.,.,.,54.32078671,0.317276136,.,.,.,.,.,.,.,.,-14,-0.007486631,.,.,.,.,.,.,.,.
13,1964,Algeria,1866,CAF,0,0,0,2909351793,12295970,236.6101896,1,0,0,.,.,.,.,.,.,.,.,.,.,.,310834,0.025934958,1171082,0.105266858,.,.,.,.,.,.,206336925.3,0.076335845,185703240.8,0.068181793,.,.,.,.,.,.,11.07959339,0.049126786,-8.214616919,-0.033553042,.,.,.,.,.,.,10,0.005387931,-4,-0.002139037,.,.,.,.,.,.
28,1965,Algeria,1751,CAF,0,1,0,3136258897,12626952,248.3781436,1,0,0,.,.,.,.,.,.,.,.,.,.,.,330982,0.026917925,1222093,0.107155468,1502064,0.135018348,.,.,.,.,226907104.3,0.077992323,701482251.2,0.288109487,412610345.2,0.151491772,.,.,.,.,11.76795402,0.049735618,34.89223852,0.163440479,3.553337103,0.014513795,.,.,.,.,-115,-0.061629153,-119,-0.063636364,-119,-0.063636364,.,.,.,.
27,1966,Algeria,1737,CAF,1,0,0,3039834559,12980267,234.1889083,1,0,0,.,.,.,.,.,.,.,.,.,.,.,353315,0.02798102,1290114,0.110359035,1575408,0.138134807,.,.,.,.,-96424338.17,-0.030745019,1038365691,0.51880182,605057913,0.248506537,.,.,.,.,-14.18923524,-0.057127552,62.97909888,0.367847491,20.70300328,0.096975973,.,.,.,.,-14,-0.007995431,-133,-0.071122995,-133,-0.071122995,.,.,.,.
19,1967,Algeria,1784,CAF,0,0,0,3370843066,13354197,252.4182522,1,0,0,.,.,.,.,.,.,.,.,.,.,.,373930,0.028807574,1369061,0.114229909,1664044,0.142345785,.,.,.,.,331008507,0.108890303,667828198.4,0.247067897,1369374198,0.684184611,.,.,.,.,18.22934382,0.077840338,26.88765599,0.119219549,81.2084427,0.474321202,.,.,.,.,47,0.027058146,-72,-0.038793103,-86,-0.045989305,.,.,.,.
41,1968,Algeria,1639,CAF,0,0,0,3852115817,13744387,280.2682882,1,0,0,.,.,.,.,.,.,.,.,.,.,.,390190,0.02921853,1448417,0.117796075,1759251,0.146786069,1759251,0.146786069,10870930,3.783223483,481272751.2,0.142775188,942764024.4,0.324046073,1149100950,0.42511825,1128467265,0.414321908,.,.,27.85003605,0.110332893,43.65809864,0.184514871,54.73769203,0.24270628,35.44348173,0.144770794,.,.,-145,-0.081278027,-227,-0.121650589,-217,-0.116918103,-231,-0.123529412,.,.
41,1969,Algeria,1641,CAF,0,1,0,4257218772,14144438,300.9818257,1,0,0,.,.,.,.,.,.,.,.,.,.,.,400051,0.0291065,1517486,0.12017833,1848468,0.150331206,1848468,0.150331206,.,.,405102955.2,0.105163753,1120959875,0.357419433,1347866980,0.463287727,1822442126,0.748504849,.,.,20.71353745,0.073906105,52.60368207,0.211788692,64.37163609,0.272057751,87.4959206,0.409844016,.,.,2,0.001220256,-110,-0.062821245,-225,-0.120578778,-229,-0.122459893,.,.
48,1970,Algeria,1615,CAF,1,0,0,4863487493,14550034,334.2595277,1,0,0,.,.,.,.,.,.,.,.,.,.,.,405596,0.0286753,1569767,0.120934878,1923082,0.152299779,1923082,0.152299779,3425146,0.307881392,606268720.5,0.142409576,1823652934,0.599918482,1727228596,0.550728958,2862018625,1.429959102,2139838941,0.785651636,33.27770203,0.110563825,100.0706193,0.427307254,85.8813841,0.345768685,163.0497182,0.952338647,89.4347212,0.365300896,-26,-0.015843998,-122,-0.070236039,-136,-0.077669903,-255,-0.136363636,-255,-0.136363636
53,1971,Algeria,1589,CAF,0,0,0,5077222367,14960109,339.3840491,1,0,0,.,.,.,.,.,.,.,.,.,.,.,410075,0.028183783,1605912,0.120255228,1979842,0.152527063,1979842,0.152527063,3555250,0.311731167,213734874.3,0.043946833,1706379301,0.506217367,2037387808,0.670229833,2374207500,0.878355324,2642445721,1.085292865,5.124521386,0.015330966,86.96579691,0.344530541,105.1951407,0.449189253,113.8534529,0.504824866,125.898144,0.58972579,-26,-0.016099071,-195,-0.109304933,-148,-0.085204375,-267,-0.143857759,-281,-0.15026738
53,1972,Algeria,1583,CAF,0,0,0,6761786387,15377093,439.7311239,1,0,0,.,.,.,.,.,.,.,.,.,.,.,416984,0.027873059,1632706,0.118790747,2022896,0.151480168,2022896,0.151480168,3686940,0.315388515,1684564020,0.331788505,2909670570,0.755343481,3390943321,1.005962976,3852434594,1.324155643,4760317519,2.378411973,100.3470748,0.295674104,159.4628356,0.568964961,187.3128717,0.742073404,203.1209343,0.858462329,268.5213144,1.568375756,-6,-0.00377596,-56,-0.034167175,-201,-0.112668161,-283,-0.151661308,-287,-0.153475936
50,1973,Algeria,1593,CAF,0,1,0,8715105930,15804428,551.4344417,1,0,0,.,.,.,.,.,.,.,.,.,.,.,427335,0.027790363,1659990,0.117359912,2060041,0.149882348,2060041,0.149882348,3819292,0.318669058,1953319544,0.288876257,4457887158,1.047136029,4862990114,1.262420536,5578847034,1.778822226,6012091063,2.224216794,111.7033178,0.254026408,250.452616,0.832118735,271.1661535,0.967523494,303.0562981,1.220140765,325.9038455,1.445053802,10,0.006317119,-48,-0.029250457,-46,-0.028065894,-158,-0.090234152,-263,-0.141702586
61,1974,Algeria,1537,CAF,1,0,0,13209713643,16247113,813.0499027,1,0,0,.,.,.,.,.,.,.,.,.,.,.,442685,0.028010188,1697079,0.116637459,2102675,0.148657373,2102675,0.148657373,3951143,0.321336422,4494607713,0.515726114,8346226151,1.716099026,8952494871,2.102897537,10169879085,3.345537031,10300361851,3.540431885,261.615461,0.474427133,478.790375,1.432391107,512.068077,1.701325573,578.8609943,2.471769472,576.4397131,2.436242134,-56,-0.035153798,-78,-0.048297214,-104,-0.06337599,-200,-0.115141048,-329,-0.176312969
54,1975,Algeria,1571,CAF,0,0,0,15557934268,16709099,931.1055173,1,0,0,.,.,.,.,.,.,.,.,.,.,.,461986,0.028434959,1748990,0.116910244,2159065,0.148389,2159065,0.148389,4082147,0.323288391,2348220625,0.177764688,10480711902,2.064260957,10694446776,2.198925522,12187091203,3.61544307,12421675372,3.960666444,118.0556147,0.145200946,591.7214683,1.743515848,596.8459896,1.785576596,678.6872652,2.688740847,682.7273737,2.748741753,34,0.022121015,-18,-0.011327879,-44,-0.027244582,-213,-0.119394619,-180,-0.102798401
58,1976,Algeria,1547,CAF,0,0,0,17728347375,17190239,1031.303135,1,0,0,.,.,.,.,.,.,.,.,.,.,.,481140,0.028795089,1813146,0.117912144,2230130,0.149071775,2230130,0.149071775,4209972,0.324336318,2170413106,0.139505224,10966560988,1.62184375,12651125008,2.491741368,13876231558,3.602236334,14688512816,4.832010602,100.1976178,0.107611453,591.5720113,1.345303935,691.9190861,2.038749576,751.034847,2.679699697,797.1142268,3.403723227,-24,-0.015276894,-36,-0.02274163,-42,-0.026431718,-92,-0.056131788,-190,-0.109383995
61,1977,Algeria,1536,CAF,0,1,0,20971901273,17690184,1185.510635,1,0,0,.,.,.,.,.,.,.,.,.,.,.,499945,0.029083074,1885756,0.119318206,2313091,0.150424466,2313091,0.150424466,4335987,0.324690957,3243553898,0.182958616,12256795343,1.406385125,14210114887,2.101532653,16714682501,3.926197688,17601058208,5.22155967,154.2075002,0.149526841,634.0761937,1.149866867,745.7795115,1.695989824,884.5288097,2.938811364,933.0923832,3.696612171,-11,-0.007110537,-57,-0.035781544,-47,-0.029690461,-105,-0.063985375,-248,-0.139013453
49,1978,Algeria,1611,CAF,1,0,0,26364491313,18212326,1447.618021,1,0,0,.,.,.,.,.,.,.,.,.,.,.,522142,0.029515917,1965213,0.120957674,2407898,0.152355909,2407898,0.152355909,4467939,0.325073719,5392590040,0.257134056,13154777670,0.995841244,17649385383,2.025148693,21501003821,4.42090246,22512375496,5.844158526,262.1073852,0.221092395,634.5681179,0.780478684,896.1835788,1.62518608,1113.358493,3.330820517,1167.349732,4.165115289,75,0.048828125,74,0.048145738,18,0.011299435,-4,-0.00247678,-28,-0.017083588
39,1979,Algeria,1668,CAF,0,0,0,33243422158,18760761,1771.965549,1,0,0,.,.,.,.,.,.,.,.,.,.,.,548435,0.030113397,2051662,0.122787111,2513648,0.154713517,2513648,0.154713517,4616323,0.326370196,6878930844,0.260916502,17685487889,1.136750393,20033708514,1.51658916,28166199791,5.547560803,28986203385,6.808718306,324.3475281,0.224056017,840.8600313,0.903077058,958.9156459,1.179405646,1432.5815,4.221122069,1470.983723,4.887284206,57,0.03538175,97,0.061744112,131,0.085230969,79,0.049716803,27,0.016453382
34,1980,Algeria,1674,CAF,0,0,0,42345277342,19337715,2189.77668,1,0,0,.,.,.,.,.,.,.,.,.,.,.,576954,0.03075323,2147476,0.12492415,2628616,0.157316442,2628616,0.157316442,4787681,0.329049472,9101855184,0.27379417,24616929967,1.388563155,26787343074,1.721780193,35583490955,5.262439379,37481789849,7.706772127,417.8111309,0.235789647,1158.473544,1.123310407,1258.671162,1.351802925,1750.045556,3.979808253,1855.517152,5.551127188,6,0.003597122,127,0.082094376,103,0.065563335,91,0.057485786,59,0.036532508
36,1981,Algeria,1673,CAF,0,1,0,44348672668,19943664,2223.697344,1,0,0,.,.,.,.,.,.,.,.,.,.,.,605949,0.031335088,2253480,0.127385899,2753425,0.160173747,2753425,0.160173747,4983555,0.333122907,2003395326,0.047310951,23376771395,1.114671059,26620325293,1.501568349,35633566737,4.08871298,39271450301,7.734829689,33.92066456,0.015490468,1038.186709,0.875729561,1192.394209,1.156201478,1672.262902,3.032568835,1884.313295,5.552156326,-1,-0.000597372,137,0.089192708,126,0.081447964,80,0.050219711,84,0.052863436
30,1982,Algeria,1727,CAF,1,0,1,45207088716,20575701,2197.1105,1,0,0,26.40909091,27,9,1.792352941,1.78,22,17,4,4,0,0,632037,0.031691118,2363375,0.129767884,2885517,0.163114018,2885517,0.163114018,5198608,0.338074823,858416047.8,0.019356071,18842597402,0.714696035,24235187442,1.155602781,31997375072,2.422261068,38445302329,5.685672414,-26.58684389,-0.011956143,749.4924796,0.517741883,1011.599865,0.85330307,1384.060598,1.70230707,1757.379376,3.996486218,54,0.032277346,116,0.072004966,191,0.124348958,190,0.123617437,144,0.090966519
37,1983,Algeria,1649,CAF,0,0,0,48801369800,21228289,2298.883805,1,0,0,.,.,.,.,.,.,.,.,.,.,.,652588,0.031716441,2467528,0.131526008,3015963,0.1656001,3015963,0.1656001,5423861,0.343186163,3594281085,0.079507024,15557947643,0.468000784,22436878487,0.851026414,33243435532,2.136751252,40086263870,4.599630135,101.7733053,0.046321432,526.9182569,0.297363714,851.265785,0.588045861,1367.778288,1.46898312,1747.449364,3.168915889,-78,-0.045165026,-19,-0.011390887,38,0.023587834,78,0.049649905,56,0.035153798
32,1984,Algeria,1709,CAF,0,0,0,53698278906,21893853,2452.664632,1,0,0,.,.,.,.,.,.,.,.,.,.,.,665564,0.031352692,2556138,0.132184077,3133092,0.167002394,3133092,0.167002394,5646740,0.347553439,4896909106,0.100343681,11353001564,0.268105496,20454856748,0.615305387,35969931531,2.028950063,40488565263,3.065060027,153.7808263,0.066893692,262.8879522,0.120052403,680.6990832,0.384149163,1421.361497,1.378218923,1639.614729,2.016622502,60,0.036385688,35,0.020908005,41,0.024580336,162,0.104718811,172,0.111906311
38,1985,Algeria,1647,CAF,0,1,0,57937868670,22565905,2567.495905,1,0,0,.,.,.,.,.,.,.,.,.,.,.,672052,0.030695922,2622241,0.13148241,3228190,0.16693751,3228190,0.16693751,5856806,0.350515967,4239589764,0.07895206,13589196002,0.306417198,15592591328,0.368225037,36965967397,1.762642639,42379934402,2.724007807,114.8312728,0.046818987,343.7985605,0.154606724,377.719225,0.172492121,1381.985269,1.165729963,1636.390387,1.757470401,-62,-0.036278525,-26,-0.015540944,-27,-0.016129032,111,0.072265625,76,0.04837683
46,1986,Algeria,1622,CAF,1,0,1,63696301893,23241272,2740.654724,1,0,0,28.04545455,28,10,1.793125,1.78,22,16,5,5,0,0,675367,0.029928647,2665571,0.129549462,3297608,0.165346147,3297608,0.165346147,6051033,0.352004006,5758433223,0.099389801,18489213177,0.408989247,19347629225,0.436261743,37331810579,1.415988275,45967954518,2.592906916,173.1588192,0.067442686,543.5442236,0.247390481,516.9573797,0.232476502,1293.036703,0.893216777,1709.351589,1.657467655,-25,-0.015179114,-105,-0.060799074,-51,-0.03048416,11,0.006828057,75,0.048480931
43,1987,Algeria,1643,CAF,0,0,0,66742267773,23917897,2790.473919,1,0,0,.,.,.,.,.,.,.,.,.,.,.,676625,0.02911308,2689608,0.126699236,3342196,0.162434126,3342196,0.162434126,6227713,0.352043427,3045965880,0.047820137,17940897973,0.367631033,21535179058,0.476367306,33498845616,1.007683429,45770366500,2.182461471,49.81919514,0.018177844,491.5901134,0.213838608,593.3634187,0.270065351,1018.50837,0.574790165,1604.963284,1.353816015,21,0.012946979,-6,-0.003638569,-84,-0.048639259,-25,-0.01498801,107,0.069661458
43,1988,Algeria,1613,CAF,0,0,0,59089067187,24591492,2402.825627,1,0,0,.,.,.,.,.,.,.,.,.,.,.,673595,0.028162802,2697639,0.123214447,3363203,0.158430244,3363203,0.158430244,6379166,0.350266407,-7653200586,-0.114667973,5390788281,0.100390336,10287697387,0.210807554,16743789845,0.395411033,32724575874,1.241236764,-387.6482917,-0.138918443,-49.83900461,-0.02032035,103.9418217,0.045214039,213.0489476,0.097292546,955.2076066,0.659847828,-30,-0.018259282,-96,-0.056173201,-36,-0.021831413,-61,-0.036439665,2,0.001241465
37,1989,Algeria,1664,CAF,0,1,0,55631489802,25257672,2202.55809,1,0,0,.,.,.,.,.,.,.,.,.,.,.,666180,0.027089857,2691767,0.119284691,3363819,0.153642166,3363819,0.153642166,6496911,0.34630317,-3457577386,-0.058514672,-2306378869,-0.039807796,1933210896,0.036001357,11282817134,0.254411608,22388067644,0.673458573,-200.267537,-0.083346679,-364.9378144,-0.142137642,-250.1065416,-0.101973396,-21.13925394,-0.009506354,430.5925415,0.243002773,51,0.031618103,17,0.010321797,-45,-0.026331188,-9,-0.005379558,-4,-0.002398082
23,1990,Algeria,1783,CAF,1,0,0,62045099643,25912367,2394.42038,1,0,0,.,.,.,.,.,.,.,.,.,.,.,654695,0.025920639,2671095,0.114928951,3346462,0.148297265,3346462,0.148297265,6574652,0.339991152,6413609841,0.1152874,-1651202250,-0.025923047,4107230973,0.070890267,16838010927,0.372463952,19699822301,0.465218875,191.86229,0.087108844,-346.2343436,-0.126332712,-173.0755244,-0.067410244,197.30988,0.089804259,204.6437006,0.093454142,119,0.071514423,161,0.099260173,136,0.082574378,56,0.032426173,109,0.065113501
